ID,Name_submitted,Overall_score,Name_matched_id,Name_matched,Name_score,Name_matched_rank,Author_submitted,Author_matched,Author_score,Canonical_author,Name_matched_accepted_family,Genus_submitted,Genus_matched,Genus_score,Specific_epithet_submitted,Specific_epithet_matched,Specific_epithet_score,Family_submitted,Family_matched,Family_score,Infraspecific_rank,Infraspecific_epithet_matched,Infraspecific_epithet_score,Infraspecific_rank_2,Infraspecific_epithet_2_matched,Infraspecific_epithet_2_score,Annotations,Unmatched_terms,Name_matched_url,Name_matched_lsid,Phonetic,Taxonomic_status,Accepted_name,Accepted_species,Accepted_name_author,Accepted_name_id,Accepted_name_rank,Accepted_name_url,Accepted_name_lsid,Accepted_family,Overall_score_order,Highertaxa_score_order,Source,Warnings,WarningsEng
4159,Sempervivum montanum L.,1,435880,Sempervivum montanum,1,species,L.,L.,1,L.,Crassulaceae,Sempervivum,Sempervivum,1,montanum,montanum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:276551-1,,Y,Accepted,Sempervivum montanum,Sempervivum montanum,L.,435880,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:276551-1,,Crassulaceae,1,1,wcvp,0,
4160,Sempervivum montanum subsp. montanum,1,1784260,Sempervivum montanum subsp. montanum,1,subspecies,,,NA,,Crassulaceae,Sempervivum,Sempervivum,1,montanum,montanum,1,,,NA,subsp.,montanum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225265-1,,Y,Accepted,Sempervivum montanum subsp. montanum,Sempervivum montanum,,1784260,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225265-1,,Crassulaceae,1,1,wcvp,0,
4161,Sempervivum tectorum L.,1,435846,Sempervivum tectorum,1,species,L.,L.,1,L.,Crassulaceae,Sempervivum,Sempervivum,1,tectorum,tectorum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:276682-1,,Y,Accepted,Sempervivum tectorum,Sempervivum tectorum,L.,435846,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:276682-1,,Crassulaceae,1,1,wcvp,0,
4162,Senecio abrotanifolius L.,1,14928,Senecio abrotanifolius,1,species,L.,L.,1,L.,Asteraceae,Senecio,Senecio,1,abrotanifolius,abrotanifolius,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243598-1,,Y,Synonym,Jacobaea abrotanifolia subsp. abrotanifolia,Jacobaea abrotanifolia,,106276,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180513-1,,Asteraceae,1,1,wcvp,0,
4163,Senecio abrotanifolius subsp. abrotanifolius,1,109154,Senecio abrotanifolius subsp. abrotanifolius,1,subspecies,,,NA,,Asteraceae,Senecio,Senecio,1,abrotanifolius,abrotanifolius,1,,,NA,subsp.,abrotanifolius,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000110268,,Y,Synonym,Jacobaea abrotanifolia,Jacobaea abrotanifolia,Moench,31790,species,https://www.worldfloraonline.org/taxon/wfo-0000031545,,Asteraceae,1,1,wfo,0,
4164,Senecio alpinus (L.) Scop.,1,95138,Senecio alpinus,1,species,(L.) Scop.,(L.) Scop.,1,(L.) Scop.,Asteraceae,Senecio,Senecio,1,alpinus,alpinus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243722-1,,Y,Synonym,Jacobaea alpina,Jacobaea alpina,(L.) Moench,44077,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:226580-1,,Asteraceae,1,1,wcvp,0,
4165,Senecio aquaticus agg.,0.9,83161,Senecio aquaticus,1,species,,,NA,Hill,Asteraceae,Senecio,Senecio,1,aquaticus,aquaticus,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243853-1,,Y,Synonym,Jacobaea aquatica,Jacobaea aquatica,"(Hill) G.Gaertn., B.Mey. & Scherb.",41383,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:226583-1,,Asteraceae,1,1,wcvp,0,
4166,Senecio aquaticus Hill,1,83161,Senecio aquaticus,1,species,Hill,Hill,1,Hill,Asteraceae,Senecio,Senecio,1,aquaticus,aquaticus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:243853-1,,Y,Synonym,Jacobaea aquatica,Jacobaea aquatica,"(Hill) G.Gaertn., B.Mey. & Scherb.",41383,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:226583-1,,Asteraceae,1,1,wcvp,0,
4167,Senecio erraticus Bertol.,1,126685,Senecio erraticus,1,species,Bertol.,Bertol.,1,Bertol.,Asteraceae,Senecio,Senecio,1,erraticus,erraticus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:245022-1,,Y,Synonym,Jacobaea erratica,Jacobaea erratica,(Bertol.) Fourr.,63749,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:226597-1,,Asteraceae,1,1,wcvp,0,
4168,Senecio carniolicus Willd.,1,64536,Senecio carniolicus,1,species,Willd.,Willd.,1,Willd.,Asteraceae,Senecio,Senecio,1,carniolicus,carniolicus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:244365-1,,Y,Synonym,Jacobaea carniolica,Jacobaea carniolica,(Willd.) Schrank,1635470,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:226588-1,,Asteraceae,1,1,wcvp,0,
4169,Senecio doronicum (L.) L.,1,86731,Senecio doronicum,1,species,(L.) L.,(L.) L.,1,(L.) L.,Asteraceae,Senecio,Senecio,1,doronicum,doronicum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:244906-1,,Y,Accepted,Senecio doronicum,Senecio doronicum,(L.) L.,86731,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:244906-1,,Asteraceae,1,1,wcvp,0,
4170,Senecio erucifolius L.,1,67923,Senecio erucifolius,1,species,L.,L.,1,L.,Asteraceae,Senecio,Senecio,1,erucifolius,erucifolius,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:245029-1,,Y,Synonym,Jacobaea erucifolia,Jacobaea erucifolia,"(L.) G.Gaertn., B.Mey. & Scherb.",1251267,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:226598-1,,Asteraceae,1,1,wcvp,0,
4171,Senecio erucifolius subsp. erucifolius,1,82348,Senecio erucifolius subsp. erucifolius,1,subspecies,,,NA,,Asteraceae,Senecio,Senecio,1,erucifolius,erucifolius,1,,,NA,subsp.,erucifolius,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000083167,,Y,Synonym,Jacobaea erucifolia,Jacobaea erucifolia,"(L.) P.Gaertn., B.Mey. & Schreb.",117862,species,https://www.worldfloraonline.org/taxon/wfo-0000119080,,Asteraceae,1,1,wfo,0,
4172,Senecio erucifolius subsp. tenuifolius (J. Presl & C. Presl) Schubl. & G. Martens,0.9785,102652,Senecio erucifolius subsp. tenuifolius,1,subspecies,(J. Presl & C. Presl) Schubl. & G. Martens,(J.Presl & K.Presl) Schübl. & G.Martens,0.8925,(J.Presl & K.Presl) Schübl. & G.Martens,Asteraceae,Senecio,Senecio,1,erucifolius,erucifolius,1,,,NA,subsp.,tenuifolius,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000103716,,Y,Synonym,Jacobaea erucifolia subsp. tenuifolia,Jacobaea erucifolia,(J.Presl & C.Presl) B.Nord. & Greuter,109189,subspecies,https://www.worldfloraonline.org/taxon/wfo-0000110303,,Asteraceae,1,1,wfo,0,
4173,Senecio inaequidens DC.,1,63622,Senecio inaequidens,1,species,DC.,DC.,1,DC.,Asteraceae,Senecio,Senecio,1,inaequidens,inaequidens,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:245637-1,,Y,Accepted,Senecio inaequidens,Senecio inaequidens,DC.,63622,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:245637-1,,Asteraceae,1,1,wcvp,0,
4174,Senecio jacobaea L.,1,75237,Senecio jacobaea,1,species,L.,L.,1,L.,Asteraceae,Senecio,Senecio,1,jacobaea,jacobaea,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:245719-1,,Y,Synonym,Jacobaea vulgaris,Jacobaea vulgaris,Gaertn.,32114,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:226649-1,,Asteraceae,1,1,wcvp,0,
4175,Senecio jacobaea subsp. dunensis (Dumort.) Kadereit & P.D. Sell,1,1333020,Senecio jacobaea subsp. dunensis,1,subspecies,(Dumort.) Kadereit & P.D. Sell,(Dumort.) Kadereit & P.D.Sell,1,(Dumort.) Kadereit & P.D.Sell,Asteraceae,Senecio,Senecio,1,jacobaea,jacobaea,1,,,NA,subsp.,dunensis,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:952284-1,,Y,Synonym,Jacobaea vulgaris subsp. dunensis,Jacobaea vulgaris,(Dumort.) Pelser & Meijden,97343,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77076744-1,,Asteraceae,1,1,wcvp,0,
4176,Senecio jacobaea subsp. jacobaea,1,104347,Senecio jacobaea subsp. jacobaea,1,subspecies,,,NA,,Asteraceae,Senecio,Senecio,1,jacobaea,jacobaea,1,,,NA,subsp.,jacobaea,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000105423,,Y,Synonym,Jacobaea vulgaris,Jacobaea vulgaris,Gaertn.,32114,species,https://www.worldfloraonline.org/taxon/wfo-0000031875,,Asteraceae,1,1,wfo,0,
4177,Senecio nemorensis agg.,0.9,105562,Senecio nemorensis,1,species,,,NA,L.,Asteraceae,Senecio,Senecio,1,nemorensis,nemorensis,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:246519-1,,Y,Accepted,Senecio nemorensis,Senecio nemorensis,L.,105562,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:246519-1,,Asteraceae,1,1,wcvp,0,
4178,Senecio germanicus Wallr.,1,17097,Senecio germanicus,1,species,Wallr.,Wallr.,1,Wallr.,Asteraceae,Senecio,Senecio,1,germanicus,germanicus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:245260-1,,Y,Synonym,Senecio nemorensis subsp. jacquinianus,Senecio nemorensis,(Rchb.) Celak.,108620,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77181239-1,,Asteraceae,1,1,wcvp,0,
4179,Senecio germanicus subsp. germanicus,1,57936,Senecio germanicus subsp. germanicus,1,subspecies,,,NA,,Asteraceae,Senecio,Senecio,1,germanicus,germanicus,1,,,NA,subsp.,germanicus,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000058448,,Y,Synonym,Senecio nemorensis subsp. jacquinianus,Senecio nemorensis,(Rchb.) Celak.,108620,subspecies,https://www.worldfloraonline.org/taxon/wfo-0000109727,,Asteraceae,1,1,wfo,0,
4180,Senecio germanicus subsp. glabratus Herborg,1,78499,Senecio germanicus subsp. glabratus,1,subspecies,Herborg,Herborg,1,Herborg,Asteraceae,Senecio,Senecio,1,germanicus,germanicus,1,,,NA,subsp.,glabratus,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:949978-1,,Y,Synonym,Senecio nemorensis subsp. glabratus,Senecio nemorensis,(Herborg) Oberpr.,81705,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:978748-1,,Asteraceae,1,1,wcvp,0,
4181,Senecio hercynicus Herborg,1,122132,Senecio hercynicus,1,species,Herborg,Herborg,1,Herborg,Asteraceae,Senecio,Senecio,1,hercynicus,hercynicus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:932657-1,,Y,Accepted,Senecio hercynicus,Senecio hercynicus,Herborg,122132,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:932657-1,,Asteraceae,1,1,wcvp,0,
4182,Senecio hercynicus subsp. hercynicus,1,98040,Senecio hercynicus subsp. hercynicus,1,subspecies,,,NA,,Asteraceae,Senecio,Senecio,1,hercynicus,hercynicus,1,,,NA,subsp.,hercynicus,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:50986511-1,,Y,Accepted,Senecio hercynicus subsp. hercynicus,Senecio hercynicus,,98040,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:50986511-1,,Asteraceae,1,1,wcvp,0,
4183,Senecio ovatus (G. Gaertn. et al.) Hoppe,0.88206,7675,Senecio ovatus,1,species,(G. Gaertn. et al.) Hoppe,"(G.Gaertn., B.Mey. & Scherb.) Willd.",0.4103,"(G.Gaertn., B.Mey. & Scherb.) Willd.",Asteraceae,Senecio,Senecio,1,ovatus,ovatus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:246691-1,,Y,Accepted,Senecio ovatus,Senecio ovatus,"(G.Gaertn., B.Mey. & Scherb.) Willd.",7675,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:246691-1,,Asteraceae,1,1,wcvp,0,
4184,Senecio ovatus subsp. alpestris (Gaudin) Herborg,1,96911,Senecio ovatus subsp. alpestris,1,subspecies,(Gaudin) Herborg,(Gaudin) Herborg,1,(Gaudin) Herborg,Asteraceae,Senecio,Senecio,1,ovatus,ovatus,1,,,NA,subsp.,alpestris,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:953674-1,,Y,Accepted,Senecio ovatus subsp. alpestris,Senecio ovatus,(Gaudin) Herborg,96911,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:953674-1,,Asteraceae,1,1,wcvp,0,
4185,Senecio ovatus subsp. ovatus,1,71797,Senecio ovatus subsp. ovatus,1,subspecies,,,NA,,Asteraceae,Senecio,Senecio,1,ovatus,ovatus,1,,,NA,subsp.,ovatus,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180782-1,,Y,Accepted,Senecio ovatus subsp. ovatus,Senecio ovatus,,71797,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180782-1,,Asteraceae,1,1,wcvp,0,
4186,Senecio paludosus L.,1,67784,Senecio paludosus,1,species,L.,L.,1,L.,Asteraceae,Senecio,Senecio,1,paludosus,paludosus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:246731-1,,Y,Synonym,Jacobaea paludosa,Jacobaea paludosa,"(L.) G.Gaertn., B.Mey. & Scherb.",8853,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:226621-1,,Asteraceae,1,1,wcvp,0,
4187,Senecio paludosus subsp. angustifolius Holub,1,104905,Senecio paludosus subsp. angustifolius,1,subspecies,Holub,Holub,1,Holub,Asteraceae,Senecio,Senecio,1,paludosus,paludosus,1,,,NA,subsp.,angustifolius,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77075579-1,,Y,Synonym,Jacobaea paludosa subsp. angustifolia,Jacobaea paludosa,(Holub) B.Nord. & Greuter,129502,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77075585-1,,Asteraceae,1,1,wcvp,0,
4188,Senecio paludosus subsp. paludosus,1,54225,Senecio paludosus subsp. paludosus,1,subspecies,,,NA,,Asteraceae,Senecio,Senecio,1,paludosus,paludosus,1,,,NA,subsp.,paludosus,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000054543,,Y,Synonym,Jacobaea paludosa,Jacobaea paludosa,"(L.) G.Gaertn., B.Mey. & Scherb.",8853,species,https://www.worldfloraonline.org/taxon/wfo-0000008321,,Asteraceae,1,1,wfo,0,
4189,Senecio rupestris Waldst. & Kit.,1,74350,Senecio rupestris,1,species,Waldst. & Kit.,Waldst. & Kit.,1,Waldst. & Kit.,Asteraceae,Senecio,Senecio,1,rupestris,rupestris,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:247388-1,,Y,Accepted,Senecio rupestris,Senecio rupestris,Waldst. & Kit.,74350,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:247388-1,,Asteraceae,1,1,wcvp,0,
4190,Senecio sarracenicus L.,1,121884,Senecio sarracenicus,1,species,L.,L.,1,L.,Asteraceae,Senecio,Senecio,1,sarracenicus,sarracenicus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:247457-1,,Y,Accepted,Senecio sarracenicus,Senecio sarracenicus,L.,121884,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:247457-1,,Asteraceae,1,1,wcvp,0,
4191,Senecio subalpinus W.D.J. Koch,1,126940,Senecio subalpinus,1,species,W.D.J. Koch,W.D.J.Koch,1,W.D.J.Koch,Asteraceae,Senecio,Senecio,1,subalpinus,subalpinus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:247754-1,,Y,Synonym,Jacobaea subalpina,Jacobaea subalpina,(W.D.J.Koch) Pelser & Veldkamp,93923,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77073763-1,,Asteraceae,1,1,wcvp,0,
4192,Senecio sylvaticus L.,1,41365,Senecio sylvaticus,1,species,L.,L.,1,L.,Asteraceae,Senecio,Senecio,1,sylvaticus,sylvaticus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:247845-1,,Y,Accepted,Senecio sylvaticus,Senecio sylvaticus,L.,41365,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:247845-1,,Asteraceae,1,1,wcvp,0,
4193,Senecio vernalis Waldst. & Kit.,1,87149,Senecio vernalis,1,species,Waldst. & Kit.,Waldst. & Kit.,1,Waldst. & Kit.,Asteraceae,Senecio,Senecio,1,vernalis,vernalis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:248179-1,,Y,Accepted,Senecio vernalis,Senecio vernalis,Waldst. & Kit.,87149,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:248179-1,,Asteraceae,1,1,wcvp,0,
4194,Senecio viscosus L.,1,94382,Senecio viscosus,1,species,L.,L.,1,L.,Asteraceae,Senecio,Senecio,1,viscosus,viscosus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:248231-1,,Y,Accepted,Senecio viscosus,Senecio viscosus,L.,94382,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:248231-1,,Asteraceae,1,1,wcvp,0,
4195,Senecio vulgaris L.,1,11829,Senecio vulgaris,1,species,L.,L.,1,L.,Asteraceae,Senecio,Senecio,1,vulgaris,vulgaris,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:248251-1,,Y,Accepted,Senecio vulgaris,Senecio vulgaris,L.,11829,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:248251-1,,Asteraceae,1,1,wcvp,0,
4196,Senecio vulgaris subsp. denticulatus (O.F. Mull.) P.D. Sell,0.98164,103396,Senecio vulgaris subsp. denticulatus,1,subspecies,(O.F. Mull.) P.D. Sell,(O.F.Müll.) P.D.Sell,0.9082,(O.F.Müll.) P.D.Sell,Asteraceae,Senecio,Senecio,1,vulgaris,vulgaris,1,,,NA,subsp.,denticulatus,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77181786-1,,Y,Accepted,Senecio vulgaris subsp. denticulatus,Senecio vulgaris,(O.F.Müll.) P.D.Sell,103396,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77181786-1,,Asteraceae,1,1,wcvp,0,
4197,Senecio vulgaris subsp. vulgaris,1,54410,Senecio vulgaris subsp. vulgaris,1,subspecies,,,NA,,Asteraceae,Senecio,Senecio,1,vulgaris,vulgaris,1,,,NA,subsp.,vulgaris,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180557-1,,Y,Accepted,Senecio vulgaris subsp. vulgaris,Senecio vulgaris,,54410,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180557-1,,Asteraceae,1,1,wcvp,0,
4198,Serratula tinctoria L.,1,80820,Serratula tinctoria,1,species,L.,L.,1,L.,Asteraceae,Serratula,Serratula,1,tinctoria,tinctoria,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:248861-1,,Y,Accepted,Serratula tinctoria,Serratula tinctoria,L.,80820,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:248861-1,,Asteraceae,1,1,wcvp,0,
4199,Serratula tinctoria subsp. tinctoria,1,57111,Serratula tinctoria subsp. tinctoria,1,subspecies,,,NA,,Asteraceae,Serratula,Serratula,1,tinctoria,tinctoria,1,,,NA,subsp.,tinctoria,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180678-1,,Y,Accepted,Serratula tinctoria subsp. tinctoria,Serratula tinctoria,,57111,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180678-1,,Asteraceae,1,1,wcvp,0,
4200,Sesamoides purpurascens (L.) G. Lopez,0.97596,497798,Sesamoides purpurascens,1,species,(L.) G. Lopez,(L.) G.López,0.8798,(L.) G.López,Resedaceae,Sesamoides,Sesamoides,1,purpurascens,purpurascens,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:942863-1,,Y,Accepted,Sesamoides purpurascens,Sesamoides purpurascens,(L.) G.López,497798,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:942863-1,,Resedaceae,1,1,wcvp,0,
4201,Seseli annuum L.,1,428854,Seseli annuum,1,species,L.,L.,1,L.,Apiaceae,Seseli,Seseli,1,annuum,annuum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848452-1,,Y,Accepted,Seseli annuum,Seseli annuum,L.,428854,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848452-1,,Apiaceae,1,1,wcvp,0,
4202,Seseli annuum subsp. annuum,1,1285476,Seseli annuum subsp. annuum,1,subspecies,,,NA,,Apiaceae,Seseli,Seseli,1,annuum,annuum,1,,,NA,subsp.,annuum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225011-1,,Y,Accepted,Seseli annuum subsp. annuum,Seseli annuum,,1285476,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225011-1,,Apiaceae,1,1,wcvp,0,
4203,Seseli hippomarathrum Jacq.,1,428952,Seseli hippomarathrum,1,species,Jacq.,Jacq.,1,Jacq.,Apiaceae,Seseli,Seseli,1,hippomarathrum,hippomarathrum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848580-1,,Y,Accepted,Seseli hippomarathrum,Seseli hippomarathrum,Jacq.,428952,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848580-1,,Apiaceae,1,1,wcvp,0,
4204,Seseli hippomarathrum subsp. hippomarathrum,1,1709161,Seseli hippomarathrum subsp. hippomarathrum,1,subspecies,,,NA,,Apiaceae,Seseli,Seseli,1,hippomarathrum,hippomarathrum,1,,,NA,subsp.,hippomarathrum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225749-1,,Y,Accepted,Seseli hippomarathrum subsp. hippomarathrum,Seseli hippomarathrum,,1709161,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225749-1,,Apiaceae,1,1,wcvp,0,
4205,Seseli libanotis (L.) W.D.J. Koch,1,1663684,Seseli libanotis,1,species,(L.) W.D.J. Koch,(L.) W.D.J.Koch,1,(L.) W.D.J.Koch,Apiaceae,Seseli,Seseli,1,libanotis,libanotis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848608-1,,Y,Accepted,Seseli libanotis,Seseli libanotis,(L.) W.D.J.Koch,1663684,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848608-1,,Apiaceae,1,1,wcvp,0,
4206,Seseli libanotis subsp. libanotis,1,1385135,Seseli libanotis subsp. libanotis,1,subspecies,,,NA,,Apiaceae,Seseli,Seseli,1,libanotis,libanotis,1,,,NA,subsp.,libanotis,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225027-1,,Y,Accepted,Seseli libanotis subsp. libanotis,Seseli libanotis,,1385135,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225027-1,,Apiaceae,1,1,wcvp,0,
4207,Seseli montanum L.,1,428921,Seseli montanum,1,species,L.,L.,1,L.,Apiaceae,Seseli,Seseli,1,montanum,montanum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848631-1,,Y,Accepted,Seseli montanum,Seseli montanum,L.,428921,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:848631-1,,Apiaceae,1,1,wcvp,0,
4208,Seseli montanum subsp. montanum,1,1749097,Seseli montanum subsp. montanum,1,subspecies,,,NA,,Apiaceae,Seseli,Seseli,1,montanum,montanum,1,,,NA,subsp.,montanum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225391-1,,Y,Accepted,Seseli montanum subsp. montanum,Seseli montanum,,1749097,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77225391-1,,Apiaceae,1,1,wcvp,0,
4209,Sesleria caerulea (L.) Ard.,1,890468,Sesleria caerulea,1,species,(L.) Ard.,(L.) Ard.,1,(L.) Ard.,Poaceae,Sesleria,Sesleria,1,caerulea,caerulea,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1005554-2,,Y,Accepted,Sesleria caerulea,Sesleria caerulea,(L.) Ard.,890468,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1005554-2,,Poaceae,1,1,wcvp,0,
4210,Sesleria caerulea subsp. caerulea,0.59957384396743,890468,Sesleria caerulea,0.59957384396743,species,,,NA,(L.) Ard.,Poaceae,Sesleria,Sesleria,1,caerulea,caerulea,1,,,NA,,,NA,,,NA,,subsp. caerulea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1005554-2,,Y,Accepted,Sesleria caerulea,Sesleria caerulea,(L.) Ard.,890468,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1005554-2,,Poaceae,1,1,wcvp,1,[Partial]
4211,Sesleria ovata (Hoppe) A. Kern.,1,890572,Sesleria ovata,1,species,(Hoppe) A. Kern.,(Hoppe) A.Kern.,1,(Hoppe) A.Kern.,Poaceae,Sesleria,Sesleria,1,ovata,ovata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:421377-1,,Y,Synonym,Psilathera ovata,Psilathera ovata,(Hoppe) Deyl,886798,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:418914-1,,Poaceae,1,1,wcvp,0,
